0:06:54.820000,2.195313,2.0625,0.140625
0:06:54.840000,-0.0859375,-0.125,1.148438
0:06:54.860000,-0.078125,0.2734375,2.28125
0:06:54.880000,0.3359375,0.1015625,1.359375
0:06:54.900000,0,0.046875,0.9609375
0:06:54.920000,-0.0234375,-0.0546875,0.71875
0:06:54.940000,-0.03125,-0.1328125,0.609375
0:06:54.960000,-0.0390625,-0.15625,0.59375
0:06:54.980000,-0.03125,-0.1171875,0.6484375
0:06:55,-0.0390625,-0.078125,0.703125
0:06:55.028000,-0.03125,-0.0859375,0.6875
0:06:55.048000,-0.03125,-0.1015625,0.6640625
0:06:55.068000,-0.03125,-0.1015625,0.65625
0:06:55.088000,-0.0234375,-0.1015625,0.65625
0:06:55.108000,-0.0234375,-0.0859375,0.6796875
0:06:55.128000,-0.015625,-0.0859375,0.6640625
0:06:55.148000,-0.015625,-0.09375,0.671875
0:06:55.168000,-0.0078125,-0.0859375,0.6640625
0:06:55.188000,-0.0078125,-0.0703125,0.6796875
0:06:55.208000,0,-0.0703125,0.671875
0:06:55.228000,0,-0.078125,0.671875
0:06:55.248000,0,-0.0703125,0.6640625
0:06:55.268000,0,-0.078125,0.671875
0:06:55.288000,0.0078125,-0.0703125,0.6875
0:06:55.308000,0,-0.0625,0.7421875
0:06:55.328000,0.046875,0.0078125,0.84375
0:06:55.348000,0.0390625,-0.0546875,0.8515625
0:06:55.368000,0.0546875,-0.0390625,0.875
0:06:55.388000,0.09375,-0.0078125,0.953125
0:06:55.408000,0.1171875,-0.0703125,0.9375
0:06:55.428000,0.0859375,-0.140625,1.132813
0:06:55.448000,0.125,-0.1875,1.359375
0:06:55.468000,0.1015625,-0.3671875,1.492188
0:06:55.488000,0.359375,-0.1640625,1.914063
0:06:55.508000,0.3515625,-0.4921875,2.4375
0:06:55.528000,0.21875,-0.0546875,2.164063
0:06:55.548000,-0.4765625,-0.4609375,1.617188
0:06:55.568000,-0.59375,-0.9921875,0.8828125
0:06:55.588000,-1.382813,-1.226563,1
0:06:55.608000,-1.023438,-0.5234375,0.5234375
0:06:55.628000,-0.625,-0.5234375,0.3671875
0:06:55.648000,-0.3828125,-0.453125,0.3203125
0:06:55.668000,-0.3125,-0.46875,0.2890625
0:06:55.688000,-0.25,-0.9296875,0.5234375
0:06:55.708000,-0.109375,-1.304688,0.7421875
0:06:55.728000,0.1171875,-1.398438,0.8359375
0:06:55.748000,0.3515625,-1.476563,1.015625
0:06:55.768000,0.5546875,-1.492188,1.210938
0:06:55.788000,0.78125,-1.414063,1.375
0:06:55.808000,0.953125,-1.429688,1.53125
0:06:55.836000,1.039063,-1.484375,1.710938
0:06:55.856000,1.15625,-1.445313,1.90625
0:06:55.876000,1.359375,-1.132813,1.96875
0:06:55.896000,1.578125,-0.421875,1.992188
0:06:55.916000,1.867188,0.7890625,1.632813
0:06:55.936000,2.101563,0.9453125,0.9296875
0:06:55.956000,2.570313,0.2421875,0.84375
0:06:55.976000,3.296875,0.5,0.75
0:06:55.996000,2.875,1.414063,0.5625
0:06:56.016000,1.703125,1.195313,0.578125
0:06:56.036000,0.890625,0.3203125,0.8515625
0:06:56.056000,0.5859375,-0.1328125,0.8515625
0:06:56.076000,0.5078125,-0.3125,0.7421875
0:06:56.096000,-2.3125,-0.0546875,3.625
0:06:56.116000,0.25,-0.09375,1.3125
0:06:56.136000,-0.1875,-0.0859375,0.875
0:06:56.156000,-0.1171875,-0.21875,0.609375
0:06:56.176000,-0.078125,-0.265625,0.5859375
0:06:56.196000,-0.078125,-0.2734375,0.5390625
0:06:56.216000,-0.0859375,-0.21875,0.703125
0:06:56.239000,-0.0625,-0.1640625,0.75
0:06:56.259000,-0.078125,-0.203125,0.7109375
0:06:56.279000,-0.0625,-0.2109375,0.6875
0:06:56.299000,-0.03125,-0.2109375,0.703125
0:06:56.319000,-0.0234375,-0.21875,0.7578125
0:06:56.339000,0,-0.2109375,0.6796875
0:06:56.359000,0.0234375,-0.2578125,0.609375
0:06:56.379000,0.0390625,-0.25,0.5859375
0:06:56.399000,0.0546875,-0.2578125,0.6015625
0:06:56.419000,0.0703125,-0.2265625,0.6015625
0:06:56.439000,0.09375,-0.2265625,0.625
0:06:56.459000,0.1015625,-0.1953125,0.671875
0:06:56.479000,0.1171875,-0.1796875,0.703125
0:06:56.499000,0.1328125,-0.0859375,0.8046875
0:06:56.519000,0.1328125,-0.0859375,0.875
0:06:56.539000,0.1484375,-0.125,0.90625
0:06:56.559000,0.1640625,-0.1171875,0.9140625
0:06:56.579000,0.203125,-0.1015625,0.9609375
0:06:56.599000,0.2421875,-0.1640625,1
0:06:56.619000,0.25,-0.265625,1.15625
0:06:56.631000,0.296875,-0.390625,1.351563
0:06:56.651000,0.6953125,-0.453125,1.695313
0:06:56.671000,0.4375,-0.453125,2.164063
0:06:56.691000,0.4609375,-0.234375,2.164063
0:06:56.711000,0.046875,-0.2421875,2.523438
0:06:56.731000,-1.164063,-1.359375,1.054688
0:06:56.751000,-1.328125,-0.9765625,1.257813
0:06:56.771000,-1.195313,-0.1640625,0.53125
0:06:56.791000,-0.828125,-0.609375,0.5078125
0:06:56.811000,-0.625,-0.7734375,0.4765625
0:06:56.831000,-0.46875,-0.59375,0.3828125
0:06:56.851000,-0.296875,-0.578125,0.4453125
0:06:56.871000,-0.109375,-0.8203125,0.7109375
0:06:56.891000,0.1484375,-0.90625,0.890625
0:06:56.911000,0.5078125,-1.023438,1.039063
0:06:56.931000,0.7734375,-1.226563,1.164063
0:06:56.951000,0.8984375,-1.171875,1.25
0:06:56.971000,0.875,-1.21875,1.320313
0:06:56.991000,0.8359375,-1.320313,1.46875
0:06:57.011000,0.8515625,-1.203125,1.625
0:06:57.039000,1.03125,-1.117188,1.882813
0:06:57.059000,1.390625,-0.765625,2.179688
0:06:57.079000,1.890625,0.296875,1.851563
0:06:57.099000,2.390625,0.8125,0.984375
0:06:57.119000,3.453125,0.2109375,0.6796875
0:06:57.139000,3.992188,0.578125,0.640625
0:06:57.159000,3.109375,1.5,0.140625
0:06:57.179000,-0.1796875,-0.46875,0.4609375
0:06:57.199000,-0.03125,0.15625,1.171875
0:06:57.219000,-0.0859375,0.0859375,2.945313
0:06:57.239000,0.1171875,0.0546875,1.109375
0:06:57.259000,0.0078125,0.109375,1.023438
0:06:57.279000,-0.0234375,-0.046875,0.7265625
0:06:57.299000,-0.03125,-0.1328125,0.609375
0:06:57.319000,-0.015625,-0.140625,0.6015625
0:06:57.339000,-0.0390625,-0.1328125,0.640625
0:06:57.359000,-0.015625,-0.078125,0.6953125
0:06:57.379000,-0.015625,-0.0859375,0.6953125
0:06:57.399000,-0.0234375,-0.1015625,0.65625
0:06:57.419000,-0.015625,-0.1015625,0.6484375
0:06:57.437000,-0.0078125,-0.1015625,0.65625
0:06:57.457000,-0.0078125,-0.0859375,0.6875
0:06:57.477000,-0.0078125,-0.078125,0.6875
0:06:57.497000,0,-0.078125,0.6796875
0:06:57.517000,0.0078125,-0.0703125,0.6796875
0:06:57.537000,0.0078125,-0.0859375,0.6640625
0:06:57.557000,0.0234375,-0.0703125,0.6796875
0:06:57.577000,0.015625,-0.0859375,0.6953125
0:06:57.597000,0.015625,-0.1015625,0.7265625
0:06:57.617000,0.046875,0.0078125,0.8046875
0:06:57.637000,0.046875,-0.015625,0.8203125
0:06:57.657000,0.0703125,-0.046875,0.8515625
0:06:57.677000,0.078125,-0.0859375,0.8671875
0:06:57.697000,0.1171875,-0.0703125,0.8984375
0:06:57.717000,0.140625,-0.0078125,0.890625
0:06:57.737000,0.1875,0.0390625,1.085938
0:06:57.757000,0.28125,-0.2578125,1.210938
0:06:57.777000,0.171875,-0.3984375,1.242188
0:06:57.797000,0.609375,-0.28125,1.617188
0:06:57.817000,0.5703125,-0.53125,2.367188
0:06:57.835000,0.4765625,-0.2890625,2.3125
0:06:57.855000,0.0078125,-0.1796875,2.078125
0:06:57.875000,-0.265625,-1,0.625
0:06:57.895000,-0.8984375,-1.375,1.375
0:06:57.915000,-1.0625,-0.3828125,0.4921875
0:06:57.935000,-0.7890625,-0.6875,0.3203125
0:06:57.955000,-0.5546875,-0.71875,0.25
0:06:57.975000,-0.4453125,-0.546875,0.234375
0:06:57.995000,-0.390625,-0.65625,0.3984375
0:06:58.015000,-0.3359375,-0.6953125,0.5703125
0:06:58.035000,-0.1640625,-0.7734375,0.71875
0:06:58.055000,0.0546875,-0.84375,0.8125
0:06:58.075000,0.171875,-0.8515625,0.9609375
0:06:58.095000,0.234375,-0.796875,1.101563
0:06:58.115000,0.296875,-0.7890625,1.335938
0:06:58.135000,0.3515625,-0.8203125,1.609375
0:06:58.155000,0.4453125,-0.8125,1.882813
0:06:58.175000,0.59375,-0.6796875,2.117188
0:06:58.216000,0.8828125,-0.2890625,2.25
0:06:58.236000,1.226563,0.3203125,1.90625
0:06:58.256000,1.71875,0.375,1.546875
0:06:58.276000,3.492188,0.3984375,1.125
0:06:58.296000,3.992188,2.117188,0.3203125
0:06:58.316000,2.5,1.4375,0.265625
0:06:58.336000,1.445313,-0.078125,0.984375
0:06:58.356000,2.523438,-0.4140625,3.992188
0:06:58.376000,-0.3515625,0.21875,2.070313
0:06:58.396000,-0.0390625,0.140625,2.453125
0:06:58.416000,0.3046875,-0.625,1.0625
0:06:58.436000,0.0625,-0.34375,0.5390625
0:06:58.456000,0.109375,-0.3046875,0.4921875
0:06:58.476000,0.15625,-0.484375,0.5
0:06:58.496000,0.09375,-0.390625,0.6328125
0:06:58.516000,0.078125,-0.4296875,0.578125
0:06:58.536000,0.0703125,-0.3359375,0.7109375
0:06:58.556000,0.09375,-0.34375,0.6484375
0:06:58.576000,0.09375,-0.3515625,0.59375
0:06:58.596000,0.09375,-0.3671875,0.5859375
0:06:58.624000,0.09375,-0.359375,0.59375
0:06:58.644000,0.0859375,-0.3125,0.6171875
0:06:58.664000,0.078125,-0.3125,0.625
0:06:58.684000,0.0859375,-0.3046875,0.6171875
0:06:58.704000,0.09375,-0.2890625,0.6328125
0:06:58.724000,0.0859375,-0.2734375,0.6328125
0:06:58.744000,0.078125,-0.265625,0.6484375
0:06:58.764000,0.078125,-0.3125,0.640625
0:06:58.784000,0.09375,-0.296875,0.671875
0:06:58.804000,0.1015625,-0.296875,0.703125
0:06:58.824000,0.109375,-0.3046875,0.71875
0:06:58.844000,0.125,-0.3359375,0.703125
0:06:58.864000,0.15625,-0.3671875,0.8828125
0:06:58.884000,0.140625,-0.359375,0.90625
0:06:58.904000,0.1953125,-0.2265625,0.9921875
0:06:58.924000,0.21875,-0.2421875,1.0625
0:06:58.944000,0.25,-0.3515625,1.09375
0:06:58.964000,0.3203125,-0.671875,1.085938
0:06:58.984000,0.7578125,-0.296875,1.484375
0:06:59.004000,0.8203125,-0.7578125,2.28125
0:06:59.006000,0.734375,-0.8203125,2.296875
0:06:59.026000,0.515625,-0.6171875,2.335938
0:06:59.046000,-0.3203125,-0.84375,2.171875
0:06:59.066000,-1.640625,-1.304688,0.09375
0:06:59.086000,-1.65625,-0.53125,0.6796875
0:06:59.106000,-1.179688,-0.2890625,0.3671875
0:06:59.126000,-0.9140625,-0.5078125,0.328125
0:06:59.146000,-0.6875,-0.515625,0.34375
0:06:59.166000,-0.515625,-0.4296875,0.359375
0:06:59.186000,-0.3125,-0.546875,0.546875
0:06:59.206000,-0.140625,-0.6875,0.78125
0:06:59.226000,0.140625,-0.7109375,0.921875
0:06:59.246000,0.3984375,-0.7578125,1.046875
0:06:59.266000,0.5625,-0.7578125,1.1875
0:06:59.286000,0.609375,-0.75,1.34375
0:06:59.306000,0.6171875,-0.8359375,1.585938
0:06:59.326000,0.6796875,-0.75,1.789063
0:06:59.346000,0.8671875,-0.578125,1.953125
0:06:59.366000,1.234375,-0.3984375,2.070313
0:06:59.386000,1.679688,0.234375,1.96875
0:06:59.425000,2.09375,0.8828125,1.40625
0:06:59.445000,3.117188,1.046875,0.796875
0:06:59.465000,3.992188,1.140625,0.6875
0:06:59.485000,2.789063,1.507813,0.0859375
0:06:59.505000,1.53125,0.6953125,0.6171875
0:06:59.525000,-0.9453125,-0.7734375,2.210938
0:06:59.545000,-0.4921875,0.0390625,1.03125
0:06:59.565000,-0.1015625,0.1953125,2.460938
0:06:59.585000,0.0625,0.0390625,1.242188
0:06:59.605000,0,0,0.90625
0:06:59.625000,-0.0078125,-0.1015625,0.6796875
0:06:59.645000,-0.0078125,-0.171875,0.609375
0:06:59.665000,-0.0234375,-0.1953125,0.6015625
0:06:59.685000,-0.0234375,-0.171875,0.640625
0:06:59.705000,-0.0078125,-0.1171875,0.6875
0:06:59.725000,-0.0234375,-0.125,0.6953125
0:06:59.745000,-0.0078125,-0.125,0.671875
0:06:59.765000,-0.0078125,-0.140625,0.65625
0:06:59.785000,0,-0.125,0.65625
0:06:59.805000,0.0078125,-0.125,0.6640625
0:06:59.813000,0.0078125,-0.1171875,0.6640625
0:06:59.833000,0.0234375,-0.109375,0.671875
0:06:59.853000,0.0234375,-0.09375,0.6796875
0:06:59.873000,0.0234375,-0.1015625,0.671875
0:06:59.893000,0.0234375,-0.125,0.671875
0:06:59.913000,-0.203125,-0.390625,0.765625
0:06:59.933000,0.0625,0.0234375,0.75
0:06:59.953000,0.0703125,-0.0234375,0.8046875
0:06:59.973000,0.078125,-0.03125,0.8125
0:06:59.993000,0.0703125,-0.140625,0.84375
0:07:00.013000,0.1171875,-0.09375,0.890625
0:07:00.033000,0.140625,-0.0859375,0.9375
0:07:00.053000,0.171875,-0.0859375,0.9921875
0:07:00.073000,0.203125,-0.1171875,1.1875
0:07:00.086000,0.125,-0.34375,1.414063
0:07:00.106000,0.1484375,-0.3828125,1.78125
0:07:00.126000,0.6796875,-0.515625,2.898438
0:07:00.146000,0.1640625,-0.5859375,2.875
0:07:00.166000,-0.171875,-0.1328125,2.390625
0:07:00.186000,-1.304688,-1.03125,1.28125
0:07:00.206000,-1.664063,-1.359375,1.132813
0:07:00.226000,-1.5,-0.59375,0.4453125
0:07:00.246000,-0.921875,-0.546875,0.234375
0:07:00.266000,-0.609375,-0.546875,0.21875
0:07:00.286000,-0.4296875,-0.3984375,0.21875
0:07:00.306000,-0.265625,-0.4453125,0.296875
0:07:00.326000,-0.1875,-0.5703125,0.4921875
0:07:00.346000,-0.0703125,-0.578125,0.703125
0:07:00.366000,0.1015625,-0.5703125,0.90625
0:07:00.395000,0.2890625,-0.5546875,1.140625
0:07:00.415000,0.4140625,-0.3671875,1.25
0:07:00.435000,0.5234375,-0.390625,1.507813
0:07:00.455000,0.671875,-0.6484375,1.921875
0:07:00.475000,1.03125,-0.7265625,2.203125
0:07:00.495000,1.6875,-0.515625,2.25
0:07:00.515000,2.289063,0.09375,2.070313
0:07:00.535000,2.71875,0.9453125,1.304688
0:07:00.555000,3.992188,1.320313,0.703125
0:07:00.575000,3.992188,1.6875,0.4453125
0:07:00.595000,0.9375,1.039063,0.1484375
0:07:00.615000,-0.4609375,0.0078125,3.054688
0:07:00.635000,0.03125,0.0390625,2.453125
0:07:00.655000,0.125,0.140625,1.320313
0:07:00.675000,0.03125,0.0390625,0.9453125
0:07:00.695000,-0.0078125,-0.0703125,0.7109375
0:07:00.715000,-0.03125,-0.1484375,0.625
0:07:00.735000,-0.0234375,-0.140625,0.6171875
0:07:00.755000,-0.0546875,-0.1484375,0.625
0:07:00.775000,-0.0234375,-0.109375,0.6640625
0:07:00.796000,-0.03125,-0.109375,0.671875
0:07:00.816000,-0.0234375,-0.1015625,0.6640625
0:07:00.836000,-0.015625,-0.1015625,0.6640625
0:07:00.856000,-0.0078125,-0.078125,0.671875
0:07:00.876000,0,-0.0859375,0.671875
0:07:00.896000,-0.0078125,-0.0859375,0.6796875
0:07:00.916000,0.0078125,-0.0703125,0.6640625
0:07:00.936000,0.0078125,-0.0703125,0.6796875
0:07:00.956000,0.0078125,-0.0703125,0.671875
0:07:00.976000,0.0078125,-0.0703125,0.671875
0:07:00.996000,0.0078125,-0.078125,0.6953125
0:07:01.016000,0.03125,-0.1015625,0.7421875
0:07:01.036000,0.0546875,0.015625,0.828125
0:07:01.056000,0.0390625,-0.0625,0.8046875
0:07:01.076000,0.078125,-0.046875,0.84375
0:07:01.096000,0.09375,-0.09375,0.90625
0:07:01.116000,0.125,-0.09375,0.9296875
0:07:01.136000,0.1328125,-0.09375,1.007813
0:07:01.156000,0.1640625,-0.140625,1.140625
0:07:01.176000,0.171875,-0.28125,1.382813
0:07:01.199000,0.1875,-0.609375,1.5625
0:07:01.219000,0.6953125,0.0703125,2.34375
0:07:01.239000,0.3828125,-0.21875,2.5
0:07:01.259000,0.1484375,0.0546875,2.070313
0:07:01.279000,-0.7265625,-0.7421875,1.75
0:07:01.299000,-1.054688,-1.15625,0.9921875
0:07:01.319000,-1.460938,-0.890625,0.6640625
0:07:01.339000,-1.039063,-0.4453125,0.3515625
0:07:01.359000,-0.71875,-0.359375,0.2265625
0:07:01.379000,-0.546875,-0.3984375,0.3359375
0:07:01.399000,-0.4140625,-0.5859375,0.4765625
0:07:01.419000,-0.234375,-0.7109375,0.578125
0:07:01.439000,-0.03125,-0.75,0.6953125
0:07:01.459000,0.1953125,-0.6953125,0.8515625
0:07:01.479000,0.40625,-0.6484375,1.007813
0:07:01.499000,0.5703125,-0.609375,1.171875
0:07:01.519000,0.6875,-0.5078125,1.28125
0:07:01.539000,0.71875,-0.6171875,1.5
0:07:01.559000,0.796875,-0.6484375,1.78125
0:07:01.579000,1.070313,-0.421875,1.929688
0:07:01.606000,1.59375,-0.046875,2.007813
0:07:01.626000,2.148438,0.3515625,1.78125
0:07:01.646000,2.585938,0.6015625,1.148438
0:07:01.666000,3.460938,0.5546875,0.5859375
0:07:01.686000,3.992188,1.078125,0.6015625
0:07:01.706000,2.40625,2.078125,1.09375
0:07:01.726000,-0.40625,0,0.484375
0:07:01.746000,0.2734375,0.1640625,3.992188
0:07:01.766000,0.15625,0.0859375,1.351563
0:07:01.786000,0.0390625,0.1015625,1.09375
0:07:01.806000,0,-0.0703125,0.7265625
0:07:01.826000,-0.0234375,-0.171875,0.59375
0:07:01.846000,-0.03125,-0.234375,0.5234375
0:07:01.866000,-0.0390625,-0.21875,0.5625
0:07:01.886000,-0.015625,-0.140625,0.6875
0:07:01.906000,-0.0078125,-0.109375,0.7109375
0:07:01.926000,0,-0.140625,0.6875
0:07:01.946000,0,-0.140625,0.6484375
0:07:01.966000,0,-0.1328125,0.6640625
0:07:01.986000,-0.0078125,-0.125,0.6796875
0:07:01.994000,0,-0.109375,0.6796875
0:07:02.014000,0.015625,-0.125,0.6640625
0:07:02.034000,0.0078125,-0.125,0.65625
0:07:02.054000,-0.015625,-0.1484375,0.6796875
0:07:02.074000,0.03125,-0.0859375,0.6875
0:07:02.094000,0.03125,-0.0703125,0.703125
0:07:02.114000,0.0078125,-0.1171875,0.7265625
0:07:02.134000,0.0625,0,0.8046875
0:07:02.154000,0.046875,-0.046875,0.796875
0:07:02.174000,0.078125,-0.0546875,0.8515625
0:07:02.194000,0.09375,-0.046875,0.90625
0:07:02.214000,0.125,-0.09375,0.921875
0:07:02.234000,0.140625,-0.0703125,0.90625
0:07:02.254000,0.1328125,-0.0546875,1.125
0:07:02.274000,0.15625,-0.328125,1.414063
0:07:02.294000,0.1171875,-0.4375,1.609375
0:07:02.314000,0.6484375,-0.2109375,2.40625
0:07:02.334000,0.34375,-0.2890625,2.507813
0:07:02.354000,0.140625,-0.2421875,2.117188
0:07:02.377000,-0.5703125,-0.734375,1.601563
0:07:02.397000,-0.734375,-1.296875,1.289063
0:07:02.417000,-1.414063,-0.8125,0.59375
0:07:02.437000,-0.9765625,-0.5390625,0.4296875
0:07:02.457000,-0.6171875,-0.6796875,0.359375
0:07:02.477000,-0.390625,-0.609375,0.3828125
0:07:02.497000,-0.2109375,-0.640625,0.4296875
0:07:02.367000,-0.5703125,-0.734375,1.601563
0:07:02.387000,-0.734375,-1.296875,1.289063
0:07:02.407000,-1.414063,-0.8125,0.59375
0:07:02.427000,-0.9765625,-0.5390625,0.4296875
0:07:02.447000,-0.6171875,-0.6796875,0.359375
0:07:02.467000,-0.390625,-0.609375,0.3828125
0:07:02.487000,-0.2109375,-0.640625,0.4296875
0:07:02.507000,-0.046875,-1.078125,0.65625
0:07:02.527000,0.078125,-1.25,0.7265625
0:07:02.547000,0.234375,-1.304688,0.8046875
0:07:02.567000,0.359375,-1.34375,0.9609375
0:07:02.587000,0.53125,-1.320313,1.164063
0:07:02.607000,0.71875,-1.25,1.382813
0:07:02.627000,0.9921875,-1.210938,1.59375
0:07:02.647000,1.257813,-1.085938,1.71875
0:07:02.667000,1.554688,-1.070313,1.890625
0:07:02.716000,1.835938,-0.8671875,2.09375
0:07:02.736000,2.242188,-0.0078125,1.835938
0:07:02.756000,2.5,0.5546875,1.1875
0:07:02.776000,2.625,0.578125,0.6171875
0:07:02.796000,3.28125,0.953125,0.4140625
0:07:02.816000,3.992188,2.515625,2.054688
0:07:02.836000,1.132813,0.59375,0.109375
0:07:02.856000,-0.046875,0,3.398438
0:07:02.876000,0.1796875,-0.1484375,1
0:07:02.896000,0.0234375,0.03125,1.007813
0:07:02.916000,-0.0078125,-0.1015625,0.640625
0:07:02.936000,-0.015625,-0.1484375,0.5859375
0:07:02.956000,-0.0078125,-0.15625,0.6015625
0:07:02.976000,-0.0078125,-0.1015625,0.6953125
0:07:02.996000,-0.0078125,-0.0703125,0.71875
0:07:03.016000,-0.015625,-0.109375,0.6640625
0:07:03.036000,-0.0078125,-0.109375,0.640625
0:07:03.056000,-0.0078125,-0.1015625,0.6484375
0:07:03.076000,0,-0.09375,0.671875
0:07:03.096000,0,-0.0859375,0.6796875
0:07:02.717000,1.835938,-0.8671875,2.09375
0:07:02.737000,2.242188,-0.0078125,1.835938
0:07:02.757000,2.5,0.5546875,1.1875
0:07:02.777000,2.625,0.578125,0.6171875
0:07:02.797000,3.28125,0.953125,0.4140625
0:07:02.817000,3.992188,2.515625,2.054688
0:07:02.837000,1.132813,0.59375,0.109375
0:07:02.857000,-0.046875,0,3.398438
0:07:02.877000,0.1796875,-0.1484375,1
0:07:02.897000,0.0234375,0.03125,1.007813
0:07:02.917000,-0.0078125,-0.1015625,0.640625
0:07:02.937000,-0.015625,-0.1484375,0.5859375
0:07:02.957000,-0.0078125,-0.15625,0.6015625
0:07:02.977000,-0.0078125,-0.1015625,0.6953125
0:07:02.997000,-0.0078125,-0.0703125,0.71875
0:07:03.017000,-0.015625,-0.109375,0.6640625
0:07:03.037000,-0.0078125,-0.109375,0.640625
0:07:03.057000,-0.0078125,-0.1015625,0.6484375
0:07:03.077000,0,-0.09375,0.671875
0:07:03.097000,0,-0.0859375,0.6796875
0:07:03.111000,0.0078125,-0.09375,0.6640625
0:07:03.131000,0.0078125,-0.078125,0.671875
0:07:03.151000,0.015625,-0.0703125,0.671875
0:07:03.171000,0,-0.0625,0.6953125
0:07:03.191000,0.03125,-0.0703125,0.6875
0:07:03.211000,0.0390625,-0.1328125,0.7421875
0:07:03.231000,0.046875,0.015625,0.7734375
0:07:03.251000,0.0546875,0,0.828125
0:07:03.271000,0.0546875,-0.0390625,0.8515625
0:07:03.291000,0.09375,-0.0625,0.875
0:07:03.311000,0.109375,-0.0546875,0.90625
0:07:03.331000,0.1171875,-0.046875,0.9375
0:07:03.351000,0.171875,-0.0625,1.117188
0:07:03.371000,0.171875,-0.140625,1.25
0:07:03.391000,0.234375,-0.5859375,1.382813
0:07:03.411000,0.59375,-0.3671875,1.828125
0:07:03.431000,0.453125,-0.8125,2.226563
0:07:03.451000,0.3046875,-0.328125,2.21875
0:07:03.471000,-0.328125,-0.5703125,1.351563
0:07:03.491000,-0.3046875,-1.015625,1.132813
0:07:03.505000,-0.953125,-0.6953125,0.734375
0:07:03.525000,-0.78125,-0.6015625,0.5625
0:07:03.545000,-0.5546875,-0.609375,0.3671875
0:07:03.565000,-0.4375,-0.3984375,0.25
0:07:03.585000,-0.3984375,-0.328125,0.2578125
0:07:03.605000,-0.3671875,-0.5234375,0.4375
0:07:03.625000,-0.2578125,-0.7421875,0.6484375
0:07:03.645000,-0.0546875,-0.890625,0.765625
0:07:03.665000,0.234375,-1.046875,0.8671875
0:07:03.685000,0.4609375,-1.09375,1.03125
0:07:03.705000,0.5859375,-0.9921875,1.101563
0:07:03.725000,0.6640625,-0.96875,1.265625
0:07:03.745000,0.6875,-1.023438,1.445313
0:07:03.765000,0.7890625,-1.078125,1.65625
0:07:03.785000,1.046875,-1.015625,1.820313
0:07:03.805000,1.40625,-0.734375,1.882813
0:07:03.825000,1.757813,-0.078125,2.015625
0:07:03.845000,2.242188,0.9609375,1.539063
0:07:03.865000,2.65625,1.164063,0.8984375
0:07:03.885000,3.960938,1.71875,0.7734375
0:07:03.902000,3.992188,2.71875,-0.0234375
0:07:03.922000,0.1015625,0.2734375,1.578125
0:07:03.942000,-0.046875,0.296875,2.898438
0:07:03.962000,0.375,0.046875,1.101563
0:07:03.982000,0.015625,0.015625,0.9375
0:07:04.002000,0.03125,-0.0625,0.71875
0:07:04.022000,0,-0.1328125,0.609375
0:07:04.042000,0,-0.1328125,0.625
0:07:04.062000,0.0078125,-0.109375,0.6484375
0:07:04.082000,0,-0.09375,0.6875
0:07:04.102000,0.015625,-0.0859375,0.671875
0:07:04.122000,0.0078125,-0.1015625,0.6640625
0:07:04.142000,0.0078125,-0.109375,0.640625
0:07:04.162000,0.0078125,-0.078125,0.65625
0:07:04.182000,0.015625,-0.078125,0.6796875
0:07:04.202000,0.015625,-0.0859375,0.671875
0:07:04.222000,0.0234375,-0.078125,0.671875
0:07:04.242000,0.0234375,-0.0703125,0.6640625
0:07:04.262000,0.0234375,-0.0546875,0.6796875
0:07:04.282000,0.0390625,-0.046875,0.6875
0:07:04.300000,0.0390625,-0.0546875,0.6796875
0:07:04.320000,0.0390625,-0.0703125,0.6953125
0:07:04.340000,0.0546875,-0.046875,0.7421875
0:07:04.360000,0.0625,0.015625,0.859375
0:07:04.380000,0.0625,-0.03125,0.84375
0:07:04.400000,0.1015625,-0.0390625,0.9296875
0:07:04.420000,0.1171875,-0.046875,0.921875
0:07:04.440000,0.1484375,-0.0390625,0.875
0:07:04.460000,0.15625,-0.1015625,1.148438
0:07:04.480000,0.2421875,-0.3125,1.429688
0:07:04.500000,0.21875,-0.4375,1.445313
0:07:04.520000,0.4921875,-0.2578125,2.320313
0:07:04.540000,0.5,-0.4609375,2.65625
0:07:04.560000,0.015625,-0.1484375,2.40625
0:07:04.580000,-0.640625,-0.7578125,1.429688
0:07:04.600000,-0.796875,-1.570313,1.34375
0:07:04.620000,-1.328125,-0.7578125,0.578125
0:07:04.640000,-0.9375,-0.625,0.3125
0:07:04.660000,-0.6171875,-0.671875,0.171875
0:07:04.680000,-0.4296875,-0.5078125,0.0859375
0:07:04.710000,-0.3515625,-0.375,0.109375
0:07:04.730000,-0.328125,-0.4296875,0.296875
0:07:04.750000,-0.2421875,-0.4375,0.515625
0:07:04.770000,-0.078125,-0.375,0.671875
0:07:04.790000,0.1171875,-0.375,0.8828125
0:07:04.810000,0.28125,-0.296875,1.109375
0:07:04.830000,0.390625,-0.1953125,1.226563
0:07:04.850000,0.5078125,-0.34375,1.539063
0:07:04.870000,0.6953125,-0.4609375,1.828125
0:07:04.890000,0.984375,-0.359375,2
0:07:04.910000,1.421875,-0.28125,2.023438
0:07:04.928000,1.875,0.015625,1.804688
0:07:04.948000,2.46875,0.6015625,1.242188
0:07:04.968000,3.992188,0.9140625,0.6171875
0:07:04.988000,3.992188,3.992188,1.421875
0:07:05.008000,1.53125,0.515625,-0.015625
0:07:05.028000,0.28125,0.2421875,3.992188
0:07:05.048000,0.2421875,0.2734375,1.640625
